"scode";"housenumber";"pavilion";"street_d_name";"street_s_name";"district_name";"post_index";"change_doc_date";"change_doc_state";"x";"y"
"1314";"9";"";"Довбуша О.";"О.Довбуша";"Галицький район";"79008";"";"";"24.04358973";"49.84604646"
"1314";"9а";"";"Довбуша О.";"О.Довбуша";"Галицький район";"79008";"";"";"24.04378230";"49.84600428"
"1315";"30";"";"Довга";"Довга";"Сихівський район";"79032";"";"";"24.07129873";"49.81356645"
"1315";"30а";"";"Довга";"Довга";"Сихівський район";"79032";"";"";"24.07197575";"49.81351814"
"1315";"31";"";"Довга";"Довга";"Сихівський район";"79032";"";"";"24.06717814";"49.81593631"
"1315";"35";"";"Довга";"Довга";"Сихівський район";"79032";"";"";"24.06766635";"49.81530721"
"1315";"35а";"";"Довга";"Довга";"Сихівський район";"79032";"";"";"24.06843604";"49.81535090"
"1315";"35б";"";"Довга";"Довга";"Сихівський район";"79032";"2006-05-24";"538";"24.06834023";"49.81532768"
"1315";"35в";"";"Довга";"Довга";"Сихівський район";"79032";"2006-05-24";"538";"24.06853448";"49.81540208"
"1315";"35г";"";"Довга";"Довга";"Сихівський район";"";"";"";"24.06838528";"49.81541332"
"1315";"42";"";"Довга";"Довга";"Сихівський район";"";"";"";"24.07307571";"49.81260037"
"1315";"44";"";"Довга";"Довга";"Сихівський район";"79032";"";"";"24.07362637";"49.81242534"
"1315";"44а";"";"Довга";"Довга";"Сихівський район";"79032";"";"";"24.07341945";"49.81244481"
"1315";"44б";"";"Довга";"Довга";"Сихівський район";"";"2007-05-17";"196";"24.07330306";"49.81235287"
"1315";"44в";"";"Довга";"Довга";"Сихівський район";"";"";"";"24.07378144";"49.81217280"
"1315";"44г";"";"Довга";"Довга";"Сихівський район";"";"";"";"24.07338871";"49.81260727"
"1315";"44д";"";"Довга";"Довга";"Сихівський район";"";"2013-11-29";"570";"24.07377811";"49.81247217"
"1315";"52";"";"Довга";"Довга";"Сихівський район";"79032";"";"";"24.07497687";"49.81166035"
"1315";"56";"";"Довга";"Довга";"Сихівський район";"79032";"";"";"24.07572039";"49.81171626"
"1315";"56а";"";"Довга";"Довга";"Сихівський район";"";"";"";"24.07561269";"49.81153474"
"1315";"68а";"";"Довга";"Довга";"Сихівський район";"";"";"";"24.07833936";"49.81098656"
"1315";"70";"";"Довга";"Довга";"Сихівський район";"";"";"";"24.07812847";"49.81138534"
"1315";"91";"";"Довга";"Довга";"Сихівський район";"79032";"";"";"24.07841054";"49.81166910"
"1316";"1";"";"Довженка О.";"О.Довженка";"Сихівський район";"79070";"";"";"24.05340722";"49.79821534"
"1316";"10";"";"Довженка О.";"О.Довженка";"Сихівський район";"";"";"";"24.05624108";"49.79838616"
"1316";"11";"";"Довженка О.";"О.Довженка";"Сихівський район";"79070";"";"";"24.05212859";"49.80072499"
"1316";"12";"";"Довженка О.";"О.Довженка";"Сихівський район";"79070";"";"";"24.05754916";"49.79817983"
"1316";"13";"";"Довженка О.";"О.Довженка";"Сихівський район";"";"";"";"24.05488977";"49.80033487"
"1316";"14";"";"Довженка О.";"О.Довженка";"Сихівський район";"";"";"";"24.05610113";"49.79889706"
"1316";"16";"";"Довженка О.";"О.Довженка";"Сихівський район";"79070";"";"";"24.05558776";"49.79930927"
"1316";"18";"";"Довженка О.";"О.Довженка";"Сихівський район";"79070";"";"";"24.05647285";"49.79974002"
"1316";"2";"";"Довженка О.";"О.Довженка";"Сихівський район";"";"";"";"24.05372757";"49.79709883"
"1316";"20";"";"Довженка О.";"О.Довженка";"Сихівський район";"79070";"";"";"24.05760085";"49.79981286"
"1316";"22";"";"Довженка О.";"О.Довженка";"Сихівський район";"79070";"";"";"24.05795207";"49.79976395"
"1316";"3";"";"Довженка О.";"О.Довженка";"Сихівський район";"79070";"";"";"24.05259198";"49.79935656"
"1316";"4";"";"Довженка О.";"О.Довженка";"Сихівський район";"79070";"";"";"24.05375612";"49.79738005"
"1316";"4а";"";"Довженка О.";"О.Довженка";"Сихівський район";"";"2006-09-11";"1094";"24.05423543";"49.79725228"
"1316";"5";"";"Довженка О.";"О.Довженка";"Сихівський район";"";"";"";"24.05416141";"49.79939527"
"1316";"6";"";"Довженка О.";"О.Довженка";"Сихівський район";"";"";"";"24.05462983";"49.79764432"
"1316";"7";"";"Довженка О.";"О.Довженка";"Сихівський район";"";"";"";"24.05369462";"49.79991299"
"1316";"8";"";"Довженка О.";"О.Довженка";"Сихівський район";"79070";"";"";"24.05474944";"49.79784516"
"1316";"9";"";"Довженка О.";"О.Довженка";"Сихівський район";"79070";"";"";"24.05291760";"49.80032558"
"1317";"1";"";"Дозвільна";"Дозвільна";"Залізничний район";"79040";"";"";"23.95628975";"49.82763330"
"1317";"2";"";"Дозвільна";"Дозвільна";"Залізничний район";"79040";"";"";"23.95642642";"49.82662660"
"1317";"3";"";"Дозвільна";"Дозвільна";"Залізничний район";"";"";"";"23.95680480";"49.82663257"
"1317";"4";"";"Дозвільна";"Дозвільна";"Залізничний район";"";"";"";"23.95655404";"49.82636716"
"1317";"6";"";"Дозвільна";"Дозвільна";"Залізничний район";"";"";"";"23.95664924";"49.82615163"
"1317";"8";"";"Дозвільна";"Дозвільна";"Залізничний район";"";"";"";"23.95674336";"49.82592461"
"1318";"11";"";"Долішня";"Долішня";"Личаківський район";"";"";"";"24.06591976";"49.83714372"
"1318";"2";"";"Долішня";"Долішня";"Личаківський район";"";"";"";"24.06655279";"49.83693705"
"1318";"3";"";"Долішня";"Долішня";"Личаківський район";"";"";"";"24.06406009";"49.83693817"
"1318";"5";"";"Долішня";"Долішня";"Личаківський район";"";"";"";"24.06418413";"49.83678083"
"1318";"7";"";"Долішня";"Долішня";"Личаківський район";"";"";"";"24.06476458";"49.83685312"
"1318";"9";"";"Долішня";"Долішня";"Личаківський район";"";"";"";"24.06525263";"49.83690200"
"1318";"9а";"";"Долішня";"Долішня";"Личаківський район";"";"";"";"24.06568318";"49.83699876"
"1318";"9б";"";"Долішня";"Долішня";"Личаківський район";"";"";"";"24.06552874";"49.83693172"
"1319";"10";"";"Долинського Л.";"Л.Долинського";"Шевченківський район";"79019";"";"";"24.02638768";"49.85109666"
"1319";"12";"";"Долинського Л.";"Л.Долинського";"Шевченківський район";"79019";"";"";"24.02619133";"49.85113086"
"1319";"13";"";"Долинського Л.";"Л.Долинського";"Шевченківський район";"";"";"";"24.02811137";"49.85107328"
"1319";"2";"";"Долинського Л.";"Л.Долинського";"Шевченківський район";"79019";"";"";"24.02895207";"49.85079023"
"1319";"2а";"";"Долинського Л.";"Л.Долинського";"Шевченківський район";"79019";"";"";"24.02816418";"49.85087340"
"1319";"2б";"";"Долинського Л.";"Л.Долинського";"Шевченківський район";"";"";"";"24.02853444";"49.85083120"
"1319";"4";"";"Долинського Л.";"Л.Долинського";"Шевченківський район";"79019";"";"";"24.02791757";"49.85090531"
"1319";"6";"";"Долинського Л.";"Л.Долинського";"Шевченківський район";"79019";"";"";"24.02768778";"49.85093378"
"1319";"8";"";"Долинського Л.";"Л.Долинського";"Шевченківський район";"79019";"";"";"24.02741781";"49.85096998"
"1320";"1";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03649525";"49.85607479"
"1320";"10";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03667183";"49.85566488"
"1320";"11";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03840241";"49.85477807"
"1320";"12";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03681609";"49.85555333"
"1320";"13";"";"Донецька";"Донецька";"Шевченківський район";"";"";"";"24.03915868";"49.85463052"
"1320";"14";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03702219";"49.85544010"
"1320";"14а";"";"Донецька";"Донецька";"Шевченківський район";"";"";"";"24.03681214";"49.85531663"
"1320";"16";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03715506";"49.85532090"
"1320";"16а";"";"Донецька";"Донецька";"Шевченківський район";"";"";"";"24.03737431";"49.85512835"
"1320";"17";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03948784";"49.85429239"
"1320";"19";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03984258";"49.85413192"
"1320";"2";"";"Донецька";"Донецька";"Шевченківський район";"";"";"";"24.03603518";"49.85615516"
"1320";"21";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.04007528";"49.85402746"
"1320";"22";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03739553";"49.85468025"
"1320";"26";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03785346";"49.85459598"
"1320";"3";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03691001";"49.85574589"
"1320";"30";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03808194";"49.85429943"
"1320";"32";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03813653";"49.85422379"
"1320";"32а";"";"Донецька";"Донецька";"Шевченківський район";"";"";"";"24.03806380";"49.85410526"
"1320";"34";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03818940";"49.85441362"
"1320";"34а";"";"Донецька";"Донецька";"Шевченківський район";"";"";"";"24.03834975";"49.85424809"
"1320";"4";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03624781";"49.85598375"
"1320";"40";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03886672";"49.85445557"
"1320";"44";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03947591";"49.85417693"
"1320";"46";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03976001";"49.85403819"
"1320";"5";"";"Донецька";"Донецька";"Шевченківський район";"";"";"";"24.03718489";"49.85548518"
"1320";"6";"";"Донецька";"Донецька";"Шевченківський район";"";"";"";"24.03634034";"49.85591184"
"1320";"7";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03758985";"49.85520869"
"1320";"8";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03640072";"49.85567073"
"1320";"9";"";"Донецька";"Донецька";"Шевченківський район";"79019";"";"";"24.03804149";"49.85493723"
"1320";"9а";"";"Донецька";"Донецька";"Шевченківський район";"";"";"";"24.03816637";"49.85530580"
"1321";"10";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04127947";"49.83894355"
"1321";"10а";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"";"";"";"24.04078675";"49.83902045"
"1321";"11";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"";"";"";"24.04147478";"49.83893219"
"1321";"12";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"";"";"";"24.04127198";"49.83882992"
"1321";"13";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"";"";"";"24.04144807";"49.83876716"
"1321";"14";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04125342";"49.83871536"
"1321";"15";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"";"";"";"24.04142495";"49.83862336"
"1321";"16";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04115211";"49.83848861"
"1321";"17";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"";"";"";"24.04139541";"49.83853123"
"1321";"18";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04109458";"49.83841744"
"1321";"19";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04135555";"49.83847761"
"1321";"2";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04138093";"49.83976881"
"1321";"20";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04096714";"49.83824407"
"1321";"21";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04125451";"49.83834457"
"1321";"23";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04116252";"49.83822311"
"1321";"3";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"";"";"";"24.04154192";"49.83959975"
"1321";"4";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04134318";"49.83950566"
"1321";"5";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"";"";"";"24.04151912";"49.83942113"
"1321";"6";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04131780";"49.83932178"
"1321";"7";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"";"";"";"24.04151261";"49.83925929"
"1321";"8";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"79008";"";"";"24.04129571";"49.83917082"
"1321";"8а";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"";"";"";"24.04081721";"49.83921075"
"1321";"9";"";"Донцова Д.";"Д.Донцова";"Личаківський район";"";"";"";"24.04149924";"49.83910092"
"1322";"10";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97315114";"49.84383549"
"1322";"11";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97334036";"49.84364051"
"1322";"12";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97316874";"49.84377035"
"1322";"12а";"";"Доробок";"Доробок";"Залізничний район";"";"";"";"23.97309837";"49.84362259"
"1322";"13";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97335080";"49.84354908"
"1322";"14";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97323388";"49.84357357"
"1322";"15";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97338050";"49.84345136"
"1322";"16";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97326407";"49.84340324"
"1322";"17";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97339917";"49.84336690"
"1322";"18";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97328047";"49.84332447"
"1322";"19";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97343804";"49.84316997"
"1322";"2";"";"Доробок";"Доробок";"Залізничний район";"";"";"";"23.97300408";"49.84437947"
"1322";"21";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97345267";"49.84307955"
"1322";"22";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97332821";"49.84308871"
"1322";"23";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97349241";"49.84295627"
"1322";"25";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97351644";"49.84284130"
"1322";"26";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97332847";"49.84286207"
"1322";"27";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97356185";"49.84265700"
"1322";"28";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97334563";"49.84279874"
"1322";"28а";"";"Доробок";"Доробок";"Залізничний район";"";"";"";"23.97341575";"49.84271048"
"1322";"29";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97359706";"49.84249940"
"1322";"3";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97322704";"49.84431915"
"1322";"30";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97348648";"49.84243353"
"1322";"36а";"";"Доробок";"Доробок";"Залізничний район";"";"";"";"23.97350665";"49.84189505"
"1322";"4";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97302132";"49.84432179"
"1322";"47";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97399904";"49.84096711"
"1322";"48";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97372674";"49.84156214"
"1322";"49";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97406943";"49.84067999"
"1322";"5";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97318580";"49.84419440"
"1322";"51";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97413478";"49.84056238"
"1322";"53";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97420913";"49.84028829"
"1322";"55";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97427824";"49.84005395"
"1322";"5а";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97325971";"49.84403124"
"1322";"6";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97302943";"49.84415306"
"1322";"60";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97395341";"49.84025067"
"1322";"7";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97330258";"49.84380608"
"1322";"8";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97307589";"49.84398518"
"1322";"9";"";"Доробок";"Доробок";"Залізничний район";"79052";"";"";"23.97332152";"49.84372312"
"1323";"1";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94626319";"49.87530485"
"1323";"11";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94498175";"49.87549802"
"1323";"13";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94463866";"49.87555946"
"1323";"15";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94439592";"49.87560772"
"1323";"17";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94411951";"49.87565535"
"1323";"19";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94385098";"49.87569142"
"1323";"23";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94331567";"49.87577342"
"1323";"25";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94284094";"49.87584676"
"1323";"27";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94261667";"49.87589080"
"1323";"27а";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94244706";"49.87592305"
"1323";"3";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94597423";"49.87532817"
"1323";"5";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94572800";"49.87538107"
"1323";"7";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94544550";"49.87544833"
"1323";"9";"";"Дорогичинська (Рясне)";"Дорогичинська";"Шевченківський район";"79069";"";"";"23.94525804";"49.87547366"
"1324";"1";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.04044281";"49.83389361"
"1324";"10";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.03986797";"49.83345702"
"1324";"12";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.03974949";"49.83333802"
"1324";"2";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.04029479";"49.83395280"
"1324";"3";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.04030409";"49.83373621"
"1324";"4";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.04015082";"49.83378273"
"1324";"5";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.04020072";"49.83361702"
"1324";"6";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.04002913";"49.83363569"
"1324";"7";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.04013276";"49.83353728"
"1324";"7а";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.04001944";"49.83340211"
"1324";"8";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.03997058";"49.83356931"
"1324";"9";"";"Дороша Ю.";"Ю.Дороша";"Личаківський район";"79005";"";"";"24.03988928";"49.83324990"
"1325";"1";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02752680";"49.84033006"
"1325";"10/12";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"";"";"";"24.02610071";"49.83978663"
"1325";"11";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02685524";"49.83998377"
"1325";"13";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02669337";"49.83990319"
"1325";"14";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02584370";"49.83961330"
"1325";"15";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02649593";"49.83979206"
"1325";"16";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02560178";"49.83947948"
"1325";"17";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02618158";"49.83962096"
"1325";"18";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"";"";"";"24.02530949";"49.83931776"
"1325";"19";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02602512";"49.83953205"
"1325";"2";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02713072";"49.84034158"
"1325";"20";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"";"";"";"24.02504959";"49.83916276"
"1325";"21";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02576838";"49.83939261"
"1325";"22";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02486003";"49.83905141"
"1325";"23";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02566356";"49.83933472"
"1325";"24";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"";"";"";"24.02468322";"49.83894950"
"1325";"25";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02520498";"49.83907549"
"1325";"26";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02449381";"49.83885908"
"1325";"27";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02494559";"49.83893391"
"1325";"28";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02414522";"49.83864896"
"1325";"29";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02470858";"49.83880024"
"1325";"3";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"";"";"";"24.02734479";"49.84024248"
"1325";"30";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02398999";"49.83857754"
"1325";"31";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02463887";"49.83876607"
"1325";"32";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02367083";"49.83856617"
"1325";"33";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02423814";"49.83854623"
"1325";"34";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02376395";"49.83842552"
"1325";"35";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02394710";"49.83837632"
"1325";"36";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02360944";"49.83833177"
"1325";"37";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02370526";"49.83823298"
"1325";"38";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02310276";"49.83804096"
"1325";"39";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"";"";"";"24.02367038";"49.83764112"
"1325";"40";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02289062";"49.83791598"
"1325";"41";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02284619";"49.83770387"
"1325";"42";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02259916";"49.83774671"
"1325";"43";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02258218";"49.83698276"
"1325";"44";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02233959";"49.83759662"
"1325";"45";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02150821";"49.83685170"
"1325";"47";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02133709";"49.83675139"
"1325";"48";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02178121";"49.83727686"
"1325";"49";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02112033";"49.83654254"
"1325";"50";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02162697";"49.83718242"
"1325";"51";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02134848";"49.83615620"
"1325";"52";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"";"";"";"24.02140133";"49.83705551"
"1325";"53";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02114131";"49.83595139"
"1325";"54";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02119443";"49.83692516"
"1325";"55";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02096021";"49.83583781"
"1325";"56";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02096783";"49.83679373"
"1325";"57";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02077405";"49.83572803"
"1325";"58";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02076017";"49.83666870"
"1325";"59";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02060542";"49.83562513"
"1325";"6";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02672371";"49.84007629"
"1325";"60";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02055444";"49.83654999"
"1325";"61";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02100524";"49.83646384"
"1325";"62";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02027656";"49.83639067"
"1325";"63";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02047742";"49.83631477"
"1325";"64";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02007652";"49.83628319"
"1325";"65";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.02023390";"49.83616619"
"1325";"66";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.01976174";"49.83610724"
"1325";"67";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"";"";"";"24.02004708";"49.83605819"
"1325";"68";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.01953689";"49.83598503"
"1325";"69";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.01989073";"49.83595905"
"1325";"7";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79005";"";"";"24.02704119";"49.84008033"
"1325";"70";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.01941254";"49.83591559"
"1325";"71";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"79007";"";"";"24.01970602";"49.83584814"
"1325";"72";"";"Дорошенка П.";"П.Дорошенка";"Галицький район";"";"";"";"24.01895161";"49.83584890"
